,0,1,2
84,"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .",0,0
85,a poky and pseudo-serious exercise in sham actor workshops and an affected malaise .,0,0
86,this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .,0,0
87,"with all the sympathy , empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles .",0,0
88,"suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits .",0,0
89,in this case zero .,0,0
90,"it follows the blair witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .",0,0
91,"(gulpilil) is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass .",1,0
92,thumbs down .,0,0
93,the modern-day characters are nowhere near as vivid as the 19th-century ones .,0,0
94,could as easily have been called ` under siege 3 : in alcatraz ' ... a cinematic corpse that never springs to life .,0,0
95,... better described as a ghost story gone badly awry .,0,0
96,the entire film is one big excuse to play one lewd scene after another .,0,0
97,"for all its violence , the movie is remarkably dull with only caine making much of an impression .",0,0
98,"narratively , trouble every day is a plodding mess .",0,0
99,"after all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long .",0,0
100,"it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction .",0,0
101,"even if it made its original release date last fall , it would 've reeked of a been-there , done-that sameness .",0,0
102,"lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s .",0,0
103,"the piano teacher , like its title character , is repellantly out of control .",0,0
104,... stale and uninspired .,0,0
105,"never having seen the first two films in the series , i ca n't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .",0,0
106,just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .,0,0
107,it 's virtually impossible to like any of these despicable characters .,0,0
108,"if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .",0,0
109,the movie does such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating .,0,0
110,"on top of a foundering performance , (madonna 's) denied her own athleticism by lighting that emphasizes every line and sag .",0,0
111,"in the process of trimming the movie to an expeditious 84 minutes , director roger kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags .",0,0
112,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story 's emotional thrust .",0,0
113,those 24-and-unders looking for their own caddyshack to adopt as a generational signpost may have to keep on looking .,0,0
114,rarely has sex on screen been so aggressively anti-erotic .,0,0
115,", the sum of all fears is simply a well-made and satisfying thriller .",1,0
116,absolutely not .,0,0
117,"(lee) treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects .",0,0
118,"it 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .",0,0
119,incoherence reigns .,0,0
120,the movie is virtually without context -- journalistic or historical .,0,0
121,not a stereotype is omitted nor a cliché left unsaid .,0,0
122,here the love scenes all end in someone screaming .,0,0
123,"so muddled , repetitive and ragged that it says far less about the horrifying historical reality than about the filmmaker 's characteristic style .",0,0
124,"an ambitious , guilt-suffused melodrama crippled by poor casting .",0,0
125,none of birthday girl 's calculated events take us by surprise ...,0,0
126,hollywood ending just is n't very funny .,0,0
127,bad movie .,0,0
128,gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .,0,0
129,"just as the lousy tarantino imitations have subsided , here comes the first lousy guy ritchie imitation .",0,0
130,an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .,0,0
131,"borstal boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .",0,0
132,"tykwer 's surface flash is n't just a poor fit with kieslowski 's lyrical pessimism ; it completely contradicts everything kieslowski 's work aspired to , including the condition of art .",0,0
133,"its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers .",0,0
134,"contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster .",0,0
135,and adults will at least have a dream image of the west to savor whenever the film 's lamer instincts are in the saddle .,0,0
136,"how many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?",0,0
137,the plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours .,0,0
138,no surprises .,0,0
139,chelsea walls is a case of too many chefs fussing over too weak a recipe .,0,0
140,a thriller without thrills and a mystery devoid of urgent questions .,0,0
141,"coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock .",0,0
142,"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .",0,0
143,"for most movies , 84 minutes is short , but this one feels like a life sentence .",0,0
144,i did n't smile .,0,0
145,"maybe there 's a metaphor here , but figuring it out would n't make trouble every day any better .",0,0
146,"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .",0,0
147,this stuck pig of a movie flails limply between bizarre comedy and pallid horror .,0,0
148,by turns numbingly dull-witted and disquietingly creepy .,0,0
149,the movie eventually snaps under the strain of its plot contrivances and its need to reassure .,0,0
150,"it 's a terrible movie in every regard , and utterly painful to watch .",0,0
151,"eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good .",0,0
152,"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .",0,0
153,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone .",0,0
154,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude .",0,0
155,"ignore the reputation , and ignore the film .",0,0
156,"... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i ca n't believe any viewer , young or old , would have a good time here .",0,0
157,without any redeeming value whatsoever .,0,0
158,"during the tuxedo 's 90 minutes of screen time , there is n't one true ` chan moment ' .",0,0
159,poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions .,0,0
160,the superior plotline is n't quite enough to drag along the dead (water) weight of the other .,0,0
161,banal and predictable .,0,0
162,just a collection of this and that -- whatever fills time -- with no unified whole .,0,0
163,"it 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .",0,0
164,"the idea is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run .",0,0
165,this is a movie where the most notable observation is how long you 've been sitting still .,0,0
166,"barney 's ideas about creation and identity do n't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour 's worth of actual material .",0,0
167,even when crush departs from the 4w formula ... it feels like a glossy rehash .,0,0
168,"like a three-ring circus , there are side stories aplenty -- none of them memorable .",0,0
169,"you can fire a torpedo through some of clancy 's holes , and the scripters do n't deserve any oscars .",0,0
170,"its audacious ambitions sabotaged by pomposity , steven soderbergh 's space opera emerges as a numbingly dull experience .",0,0
171,"plodding , peevish and gimmicky .",0,0
172,"but , like silence , it 's a movie that gets under your skin .",0,0
173,"it 's tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo .",0,0
174,fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .,0,0
175,the actors try hard but come off too amateurish and awkward .,0,0
176,"but mainstream audiences will find little of interest in this film , which is often preachy and poorly acted .",0,0
177,"carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , ` if i stay positive , maybe i can channel one of my greatest pictures , drunken master . '",0,0
178,solondz is so intent on hammering home his message that he forgets to make it entertaining .,0,0
179,"mr. wollter and ms. seldhal give strong and convincing performances , but neither reaches into the deepest recesses of the character to unearth the quaking essence of passion , grief and fear .",0,0
180,"nicole holofcener 's lovely and amazing , from her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style .",1,0
181,"appropriately cynical social commentary aside , # 9 never quite ignites .",0,0
182,that the film opens with maggots crawling on a dead dog is not an out of place metaphor .,0,0
183,"a waterlogged version of ` fatal attraction ' for the teeny-bopper set ... a sad , soggy potboiler that wastes the talents of its attractive young leads .",0,0
184,"in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works .",0,0
185,stealing harvard ca n't even do that much .,0,0
186,"spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations",0,0
187,cherish is a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny .,0,0
188,one of those so-so films that could have been much better .,0,0
189,a movie that 's about as overbearing and over-the-top as the family it depicts .,0,0
190,plays like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood .,0,0
191,a cautionary tale about the folly of superficiality that is itself endlessly superficial .,0,0
192,"the movie straddles the fence between escapism and social commentary , and on both sides it falls short .",0,0
193,the script ?,0,0
194,it 's impossible to even categorize this as a smutty guilty pleasure .,0,0
195,"the film falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries .",0,0
196,"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",0,0
197,nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks .,0,0
198,it 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .,0,0
199,"impostor ca n't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies .",0,0
200,skip this turd and pick your nose instead because you 're sure to get more out of the latter experience .,0,0
201,"there 's an excellent 90-minute film here ; unfortunately , it runs for 170 .",0,0
202,"even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man .",0,0
203,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,0,0
204,and diesel is n't the actor to save it .,0,0
205,"not a strike against yang 's similarly themed yi yi , but i found what time ?",0,0
206,"it winds up moving in many directions as it searches (vainly , i think) for something fresh to say .",0,0
207,one lousy movie .,0,0
208,"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .",1,0
209,"little more than a stylish exercise in revisionism whose point ... is no doubt true , but serves as a rather thin moral to such a knowing fable .",0,0
210,"such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production .",0,0
211,a fifty car pileup of cliches .,0,0
212,director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .,0,0
213,"as a feature-length film , it wears out its welcome as tryingly as the title character .",0,0
214,"watching queen of the damned is like reading a research paper , with special effects tossed in .",0,0
215,was that movie nothing more than a tepid exercise in trotting out a formula that worked five years ago but has since lost its fizz ?,0,0
216,"the film is all over the place , really .",0,0
217,"it 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .",0,0
218,an unsophisticated sci-fi drama that takes itself all too seriously .,0,0
219,"the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .",0,0
220,"ultimately , the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability .",0,0
221,"a disaster of a drama , saved only by its winged assailants .",0,0
222,"his (nelson 's) screenplay needs some serious re-working to show more of the dilemma , rather than have his characters stage shouting matches about it .",0,0
223,"contains the humor , characterization , poignancy , and intelligence of a bad sitcom .",0,0
224,"while easier to sit through than most of jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky points .",0,0
225,"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",0,0
226,"writer-director walter hill and co-writer david giler try to create characters out of the obvious cliches , but wind up using them as punching bags .",0,0
227,"time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable .",0,0
228,"a film of empty , fetishistic violence in which murder is casual and fun .",0,0
229,"like a pack of dynamite sticks , built for controversy .",0,0
230,everything was as superficial as the forced new jersey lowbrow accent uma had .,0,0
231,"we never feel anything for these characters , and as a result the film is basically just a curiosity .",0,0
232,"mostly , shafer and co-writer gregory hinton lack a strong-minded viewpoint , or a sense of humor .",0,0
233,(fincher 's) camera sense and assured pacing make it an above-average thriller .,1,0
234,this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .,1,0
235,it 's just plain lurid when it is n't downright silly .,0,0
236,the catch is that they 're stuck with a script that prevents them from firing on all cylinders .,0,0
237,rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories .,0,0
238,new ways of describing badness need to be invented to describe exactly how bad it is .,0,0
239,it 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .,0,0
240,"the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama .",0,0
241,"the whole thing 's fairly lame , making it par for the course for disney sequels .",0,0
242,"without shakespeare 's eloquent language , the update is dreary and sluggish .",0,0
243,this mess of a movie is nothing short of a travesty of a transvestite comedy .,0,0
244,"a dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets .",0,0
245,"be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards .",0,0
246,"(lin chung 's) voice is rather unexceptional , even irritating (at least to this western ear) , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .",0,0
247,perhaps the grossest movie ever made .,0,0
248,"this is as lax and limp a comedy as i 've seen in a while , a meander through worn-out material .",0,0
249,the only fun part of the movie is playing the obvious game .,0,0
250,the film 's maudlin focus on the young woman 's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking .,0,0
251,a rehash of every gangster movie from the past decade .,0,0
252,crush could be the worst film a man has made about women since valley of the dolls .,0,0
253,"... unlikable , uninteresting , unfunny , and completely , utterly inept .",0,0
254,dignified ceo 's meet at a rustic retreat and pee against a tree .,0,0
255,i ca n't say this enough : this movie is about an adult male dressed in pink jammies .,0,0
256,attal pushes too hard to make this a comedy or serious drama .,0,0
257,it makes me feel weird \/ thinking about all the bad things in the world \/ like puppies with broken legs \/ and butterflies that die \/ and movies starring pop queens,0,0
258,"the problem with the mayhem in formula 51 is not that it 's offensive , but that it 's boring .",0,0
259,the entire movie is so formulaic and forgettable that it 's hardly over before it begins to fade from memory .,0,0
260,contrived pastiche of caper clichés .,0,0
261,"instead of using george and lucy 's most obvious differences to ignite sparks , lawrence desperately looks elsewhere , seizing on george 's haplessness and lucy 's personality tics .",0,0
262,obvious .,0,0
263,"there 's some outrageously creative action in the transporter ... (b) ut by the time frank parachutes down onto a moving truck , it 's just another cartoon with an unstoppable superman .",0,0
264,"everything 's serious , poetic , earnest and -- sadly -- dull .",0,0
265,"as it is , it 's too long and unfocused .",0,0
266,"unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .",0,0
267,a puzzle whose pieces do not fit .,0,0
268,"it looks good , but it is essentially empty .",0,0
269,a rambling ensemble piece with loosely connected characters and plots that never quite gel .,0,0
270,there 's nothing remotely topical or sexy here .,0,0
271,"rob schneider 's infantile cross-dressing routines fill the hot chick , the latest gimmick from this unimaginative comedian .",0,0
272,"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .",0,0
273,"all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .",0,0
274,"boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .",0,0
275,"it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but it 's so muddled and derivative that few will bother thinking it all through .",0,0
276,the movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .,0,0
277,it 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .,0,0
278,everything about it from the bland songs to the colorful but flat drawings is completely serviceable and quickly forgettable .,0,0
279,"judd 's characters ought to pick up the durable best seller smart women , foolish choices for advice .",0,0
280,the whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .,0,0
281,this is one baaaaaaaaad movie .,0,0
282,"if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about .",0,0
283,gets bogged down by an overly sillified plot and stop-and-start pacing .,0,0
284,"in the end , there is n't much to it .",0,0
285,"stinks from start to finish , like a wet burlap sack of gloom .",0,0
286,"medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt .",0,0
287,"by the time you reach the finale , you 're likely wondering why you 've been watching all this strutting and posturing .",0,0
288,the country bears wastes an exceptionally good idea .,0,0
289,"even with its $ 50-million us budget , pinocchio never quite achieves the feel of a fanciful motion picture .",0,0
290,this franchise has not spawned a single good film .,0,0
291,"despite its sincere acting , signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype .",0,0
292,remember back when thrillers actually thrilled ?,0,0
293,a little more intensity and a little less charm would have saved this film a world of hurt .,0,0
294,cloaks a familiar anti-feminist equation (career - kids = misery) in tiresome romantic-comedy duds .,0,0
295,"there 's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .",0,0
296,"manipulative claptrap , a period-piece movie-of-the-week , plain old blarney ... take your pick .",0,0
297,i can easily imagine benigni 's pinocchio becoming a christmas perennial .,1,0
298,"in its chicken heart , crush goes to absurd lengths to duck the very issues it raises .",0,0
299,"to the civilized mind , a movie like ballistic : ecks vs. sever is more of an ordeal than an amusement .",0,0
300,"halfway through , however , having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary .",0,0
301,"it 's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's .",0,0
302,a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse .,0,0
303,"just when you think you are making sense of it , something happens that tells you there is no sense .",0,0
304,"ultimately , in the history of the academy , people may be wondering what all that jazz was about `` chicago '' in 2002 .",0,0
305,i 'd be lying if i said my ribcage did n't ache by the end of kung pow .,1,0
306,"high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd .",0,0
307,manages to be wholesome and subversive at the same time .,1,0
308,brave and sweetly rendered love story .,1,0
309,many insightful moments .,1,0
310,"it has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .",0,0
311,"there 's a delightfully quirky movie to be made from curling , but brooms is n't it .",0,0
312,no. .,0,0
313,meandering and confusing .,0,0
314,"helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .",0,0
315,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun .",0,0
316,"but this time , the old mib label stands for milder is n't better .",0,0
317,"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they 're struggling to create .",0,0
318,the only thing i laughed at were the people who paid to see it .,0,0
319,blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period .,0,0
320,a muddy psychological thriller rife with miscalculations .,0,0
321,a plodding teen remake that 's so mechanical you can smell the grease on the plot twists .,0,0
322,the filmmakers keep pushing the jokes at the expense of character until things fall apart .,0,0
323,"... this story gets sillier , not scarier , as it goes along ...",0,0
324,i have to admit that i am baffled by jason x.,0,0
325,"no better or worse than ` truth or consequences , n.m. ' or any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater .",0,0
326,it may as well be called `` jar-jar binks : the movie . '',0,0
327,"the film has a kind of hard , cold effect .",0,0
328,"there are some fairly unsettling scenes , but they never succeed in really rattling the viewer .",0,0
329,"a determined , ennui-hobbled slog that really does n't have much to say beyond the news flash that loneliness can make people act weird .",0,0
330,"one thing 's for sure -- if george romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head .",0,0
331,the rollerball sequences feel sanitised and stagey .,0,0
332,"though there are entertaining and audacious moments , the movie 's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker 's flailing reputation .",0,0
