,0,1,2
41,"even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , scratch is great fun , full of the kind of energy it 's documenting .",1,0
42,"human nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart .",0,0
43,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum .",1,0
44,jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness .,1,0
45,"niccol the filmmaker merges his collaborators ' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to the press",1,0
46,any movie that makes hard work seem heroic deserves a look .,1,0
47,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we 'd live in if argento 's hollywood counterparts ... had this much imagination and nerve .",1,0
48,the film offers an intriguing what-if premise .,1,0
49,"as violent , profane and exploitative as the most offensive action flick you 've ever seen .",0,0
50,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism .",0,0
51,she allows each character to confront their problems openly and honestly .,1,0
52,i love the opening scenes of a wintry new york city in 1899 .,1,0
53,"what a dumb , fun , curiously adolescent movie this is .",1,0
54,the auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .,1,0
55,"in imax in short , it 's just as wonderful on the big screen .",1,0
56,lightweight but appealing .,1,0
57,those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .,1,0
58,"for the future , one hopes mr. plympton will find room for one more member of his little band , a professional screenwriter .",0,0
59,"ah , yes , that would be me : fighting off the urge to doze .",0,0
60,part of the charm of satin rouge is that it avoids the obvious with humour and lightness .,1,0
61,director david fincher and writer david koepp ca n't sustain it .,0,0
62,an enjoyable comedy of lingual and cultural differences ... the château is a film -- full of life and small delights -- that has all the wiggling energy of young kitten .,1,0
63,"an obvious copy of one of the best films ever made , how could it not be ?",0,0
64,"an acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to mcdonald 's , let alone some savvy street activism .",0,0
65,the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea .,0,0
66,this is n't a stand up and cheer flick ; it 's a sit down and ponder affair .,1,0
67,"as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous .",1,0
68,needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion ` grandeur ' shots and quick-cut edits that often detract from the athleticism .,0,0
69,"a sweet , tender sermon about a 12-year-old welsh boy more curious about god than girls , who learns that believing in something does matter .",1,0
70,a hallmark film in an increasingly important film industry and worth the look .,1,0
71,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes .",1,0
72,"(a) boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",0,0
73,"fast-paced and wonderfully edited , the film is extremely thorough .",1,0
74,it 's a very valuable film ...,1,0
75,this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .,0,0
76,"this picture is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts .",0,0
77,"as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film 's creepy , clean-cut dahmer (jeremy renner) and fiendish acts that no amount of earnest textbook psychologizing can bridge .",0,0
78,"- west coast rap wars , this modern mob music drama never fails to fascinate .",1,0
79,the crassness of this reactionary thriller is matched only by the ridiculousness of its premise .,0,0
80,very well-written and very well-acted .,1,0
81,"director alfonso cuaron gets vivid , convincing performances from a fine cast , and generally keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of french new wave films .",1,0
82,leigh is one of the rare directors who feels acting is the heart and soul of cinema .,1,0
83,"touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society ... might benefit from a helping hand and a friendly kick in the pants .",1,0
84,"the more you think about the movie , the more you will probably like it .",1,0
85,"for a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them .",1,0
86,a heroic tale of persistence that is sure to win viewers ' hearts .,1,0
87,the film is impressive for the sights and sounds of the wondrous beats the world has to offer .,1,0
88,"a whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .",1,0
89,"(creates) the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama .",0,0
90,"though intrepid in exploring an attraction that crosses sexual identity , ozpetek falls short in showing us antonia 's true emotions ... but at the very least , his secret life will leave you thinking .",1,0
91,"(reynolds) takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch .",1,0
92,but it 's worth the concentration .,1,0
93,all too familiar ... basically the sort of cautionary tale that was old when ` angels with dirty faces ' appeared in 1938 .,0,0
94,a charming but slight comedy .,1,0
95,old-fashioned but thoroughly satisfying entertainment .,1,0
96,they cheapen the overall effect .,0,0
97,"a rip-off twice removed , modeled after (seagal 's) earlier copycat under siege , sometimes referred to as die hard on a boat .",0,0
98,"not everyone will welcome or accept the trials of henry kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one .",1,0
99,"it could have been something special , but two things drag it down to mediocrity -- director clare peploe 's misunderstanding of marivaux 's rhythms , and mira sorvino 's limitations as a classical actress .",0,0
100,"this is a dark , gritty , sometimes funny little gem .",1,0
101,"now as a former gong show addict , i 'll admit it , my only complaint is that we did n't get more re-creations of all those famous moments from the show .",1,0
102,"(carvey 's) characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .",0,0
103,a sleek advert for youthful anomie that never quite equals the sum of its pretensions .,0,0
104,both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .,1,0
105,offers the flash of rock videos fused with solid performances and eerie atmosphere .,1,0
106,it 's as if a bored cage spent the duration of the film 's shooting schedule waiting to scream : `` got aids yet ? '',0,0
107,"a distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze .",0,0
108,"oversexed , at times overwrought comedy\/drama that offers little insight into the experience of being forty , female and single .",0,0
109,i know that i 'll never listen to marvin gaye or the supremes the same way again,1,0
110,viveka seldahl and sven wollter will touch you to the core in a film you will never forget -- that you should never forget .,1,0
111,"even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have .",0,0
112,every conceivable mistake a director could make in filming opera has been perpetrated here .,0,0
113,somehow ms. griffiths and mr. pryce bring off this wild welsh whimsy .,1,0
114,"in the not-too-distant future , movies like ghost ship will be used as analgesic balm for overstimulated minds .",0,0
115,gently humorous and touching .,1,0
116,but toback 's deranged immediacy makes it seem fresh again .,1,0
117,i have a new favorite musical -- and i 'm not even a fan of the genre,1,0
118,"american musical comedy as we know it would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway .",1,0
119,the feature-length stretch ... strains the show 's concept .,0,0
120,a delightful romantic comedy with plenty of bite .,1,0
121,it 's that painful .,0,0
122,this submarine drama earns the right to be favorably compared to das boot .,1,0
123,"frankly , it 's pretty stupid .",0,0
124,i have n't laughed that hard in years !,1,0
125,"never does `` lilo & stitch '' reach the emotion or timelessness of disney 's great past , or even that of more recent successes such as `` mulan '' or `` tarzan . ''",0,0
126,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .",0,0
127,disney again ransacks its archives for a quick-buck sequel .,0,0
128,"director lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .",1,0
129,"goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab .",0,0
130,"there 's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title .",0,0
131,"like a comedian who starts off promisingly but then proceeds to flop , comedian runs out of steam after a half hour .",0,0
132,the thought of watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes (of which they 'll get plenty) fills me with revulsion .,0,0
133,"weaver and lapaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .",1,0
134,"it 's burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown .",1,0
135,"an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion .",1,0
136,"if you 're over 25 , have an iq over 90 , and have a driver 's license , you should be able to find better entertainment .",0,0
137,it 's the filmmakers ' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion .,1,0
138,"supposedly , pokemon ca n't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over .",0,0
139,offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .,1,0
140,"on that score , the film certainly does n't disappoint .",1,0
141,"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .",1,0
142,(a) satisfying niblet .,1,0
143,"tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality .",0,0
144,"rather , pity anyone who sees this mishmash .",0,0
145,most of the dialogue made me want to pack raw dough in my ears .,0,0
146,it 's a scorcher .,1,0
147,"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",1,0
148,toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away .,1,0
149,an asian neo-realist treasure .,1,0
150,truly terrible .,0,0
151,"... hits every cliche we 've come to expect , including the assumption that `` crazy '' people are innocent , childlike and inherently funny .",0,0
152,"solondz may be convinced that he has something significant to say , but he is n't talking a talk that appeals to me .",0,0
153,give credit to everyone from robinson down to the key grip that this bold move works .,1,0
154,japanese director shohei imamura 's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .,1,0
155,"strip it of all its excess debris , and you 'd have a 90-minute , four-star movie .",1,0
156,"as aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four .",0,0
157,spiderman rocks,1,0
158,thoroughly awful .,0,0
159,"a naturally funny film , home movie makes you crave chris smith 's next movie .",1,0
160,"more of the same from taiwanese auteur tsai ming-liang , which is good news to anyone who 's fallen under the sweet , melancholy spell of this unique director 's previous films .",1,0
161,"it 's more enjoyable than i expected , though , and that 's because the laughs come from fairly basic comedic constructs .",1,0
162,"although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell .",1,0
163,sweet home alabama certainly wo n't be remembered as one of (witherspoon 's) better films .,0,0
164,breen 's script is sketchy with actorish notations on the margin of acting .,0,0
165,"while general audiences might not come away with a greater knowledge of the facts of cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds .",1,0
166,a low-key labor of love that strikes a very resonant chord .,1,0
167,with exquisite craftsmanship ... olivier assayas has fashioned an absorbing look at provincial bourgeois french society .,1,0
168,control-alt-delete simone as quickly as possible,0,0
169,"well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look .",1,0
170,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season .,0,0
171,vulgar is too optimistic a title .,0,0
172,"if routine action and jokes like this are your cup of tea , then pay your $ 8 and get ready for the big shear .",0,0
173,"as played by ryan gosling , danny is a frighteningly fascinating contradiction .",1,0
174,a poky and pseudo-serious exercise in sham actor workshops and an affected malaise .,0,0
175,this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .,0,0
176,"all right , so it 's not a brilliant piece of filmmaking , but it is a funny (sometimes hilarious) comedy with a deft sense of humor about itself , a playful spirit and a game cast .",1,0
177,"`` sweet home alabama '' is what it is -- a nice , harmless date film ...",1,0
178,"even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time .",1,0
179,"for all the charm of kevin kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie .",1,0
180,"with all the sympathy , empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles .",0,0
181,"is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief .",1,0
182,a truly wonderful tale combined with stunning animation .,1,0
183,"suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits .",0,0
184,close enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air .,1,0
185,i like this movie a lot .,1,0
186,easily one of the best and most exciting movies of the year .,1,0
187,in this case zero .,0,0
188,"reassuring , retro uplifter .",1,0
189,"fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it .",1,0
190,"it follows the blair witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .",0,0
191,"(gulpilil) is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass .",1,0
192,that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .,1,0
193,will give many ministers and bible-study groups hours of material to discuss .,1,0
194,"quite simply , a joy to watch and -- especially -- to listen to .",1,0
195,thumbs down .,0,0
196,the modern-day characters are nowhere near as vivid as the 19th-century ones .,0,0
197,could as easily have been called ` under siege 3 : in alcatraz ' ... a cinematic corpse that never springs to life .,0,0
198,"nicole kidman evolved from star to superstar some time over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while .",1,0
199,the entire film is one big excuse to play one lewd scene after another .,0,0
200,"some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options .",1,0
201,"for all its violence , the movie is remarkably dull with only caine making much of an impression .",0,0
202,"narratively , trouble every day is a plodding mess .",0,0
203,highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it .,1,0
204,"entirely suspenseful , extremely well-paced and ultimately ... dare i say , entertaining !",1,0
205,"after all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long .",0,0
206,"i 'm not a fan of the phrase ` life affirming ' because it usually means ` schmaltzy , ' but real women have curves truly is life affirming .",1,0
207,"it would be churlish to begrudge anyone for receiving whatever consolation that can be found in dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction .",0,0
208,"wow , so who knew charles dickens could be so light-hearted ?",1,0
209,"an entertaining , if somewhat standardized , action movie .",1,0
210,"even if it made its original release date last fall , it would 've reeked of a been-there , done-that sameness .",0,0
211,it does n't matter that the film is less than 90 minutes .,1,0
212,"lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s .",0,0
213,"director chris wedge and screenwriters michael berg , michael j. wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time .",1,0
214,"has a certain ghoulish fascination , and generates a fair amount of b-movie excitement .",1,0
215,"the piano teacher , like its title character , is repellantly out of control .",0,0
216,"a confident , richly acted , emotionally devastating piece of work and 2002 's first great film",1,0
217,"for the most part , it works beautifully as a movie without sacrificing the integrity of the opera .",1,0
218,... stale and uninspired .,0,0
219,"like the best 60 minutes exposé , the film (at 80 minutes) is actually quite entertaining .",1,0
220,"a meatier deeper beginning and\/or ending would have easily tipped this film into the `` a '' range , as is , it 's a very very strong `` b + . ''",1,0
221,"directing with a sure and measured hand , (haneke) steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology .",1,0
222,"never having seen the first two films in the series , i ca n't compare friday after next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .",0,0
223,just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .,0,0
224,a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation while delivering a more than satisfactory amount of carnage .,1,0
225,it 's virtually impossible to like any of these despicable characters .,0,0
226,"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving .",1,0
227,"on top of a foundering performance , (madonna 's) denied her own athleticism by lighting that emphasizes every line and sag .",0,0
228,"and , there 's no way you wo n't be talking about the film once you exit the theater .",1,0
229,"in the process of trimming the movie to an expeditious 84 minutes , director roger kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags .",0,0
230,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story 's emotional thrust .",0,0
231,"uplifting , funny and wise .",1,0
232,those 24-and-unders looking for their own caddyshack to adopt as a generational signpost may have to keep on looking .,0,0
233,rarely has sex on screen been so aggressively anti-erotic .,0,0
234,an intelligent romantic thriller of a very old-school kind of quality .,1,0
235,", the sum of all fears is simply a well-made and satisfying thriller .",1,0
236,absolutely not .,0,0
237,"(lee) treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects .",0,0
238,"it 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .",0,0
239,"it really is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn . '",1,0
240,it 's not too fast and not too slow .,1,0
241,incoherence reigns .,0,0
242,the movie is virtually without context -- journalistic or historical .,0,0
243,"it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .",1,0
244,not a stereotype is omitted nor a cliché left unsaid .,0,0
245,"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale .",1,0
246,the heat of the moment prevails .,1,0
247,"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission ... if `` gory mayhem '' is your idea of a good time .",1,0
248,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet .",1,0
249,"a pretty funny movie , with most of the humor coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro .",1,0
250,here the love scenes all end in someone screaming .,0,0
251,"a college story that works even without vulgarity , sex scenes , and cussing !",1,0
252,"so muddled , repetitive and ragged that it says far less about the horrifying historical reality than about the filmmaker 's characteristic style .",0,0
253,"an ambitious , guilt-suffused melodrama crippled by poor casting .",0,0
254,hollywood ending just is n't very funny .,0,0
255,bad movie .,0,0
256,gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .,0,0
257,"just as the lousy tarantino imitations have subsided , here comes the first lousy guy ritchie imitation .",0,0
258,"the film 's messages of tolerance and diversity are n't particularly original , but one ca n't help but be drawn in by the sympathetic characters .",1,0
259,"and it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen .",1,0
260,an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .,0,0
261,"a finely tuned mood piece , a model of menacing atmosphere .",1,0
262,too clever by about nine-tenths .,1,0
263,"for once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own .",1,0
264,"a compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day .",1,0
265,stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge .,1,0
266,a movie of technical skill and rare depth of intellect and feeling .,1,0
267,refreshing .,1,0
268,"stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .",1,0
269,but tongue-in-cheek preposterousness has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ...,1,0
270,"tykwer 's surface flash is n't just a poor fit with kieslowski 's lyrical pessimism ; it completely contradicts everything kieslowski 's work aspired to , including the condition of art .",0,0
271,"its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers .",0,0
272,"contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster .",0,0
273,and adults will at least have a dream image of the west to savor whenever the film 's lamer instincts are in the saddle .,0,0
274,the plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours .,0,0
275,mark pellington 's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth .,1,0
276,absorbing character study by andré turpin .,1,0
277,no surprises .,0,0
278,chelsea walls is a case of too many chefs fussing over too weak a recipe .,0,0
279,slight but enjoyable documentary .,1,0
280,"coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock .",0,0
281,"with a large cast representing a broad cross-section , tavernier 's film bounds along with the rat-a-tat energy of `` his girl friday , '' maintaining a light touch while tackling serious themes .",1,0
282,"strong filmmaking requires a clear sense of purpose , and in that oh-so-important category , the four feathers comes up short .",0,0
283,"it looks closely , insightfully at fragile , complex relationships .",1,0
284,it rapidly develops into a gut-wrenching examination of the way cultural differences and emotional expectations collide .,1,0
285,"for most movies , 84 minutes is short , but this one feels like a life sentence .",0,0
286,a backstage must-see for true fans of comedy .,1,0
287,i did n't smile .,0,0
288,"good performances and a realistic , non-exploitive approach make paid in full worth seeing .",1,0
289,that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .,1,0
290,one ca n't deny its seriousness and quality .,1,0
291,"plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .",1,0
292,a great companion piece to other napoleon films .,1,0
293,"this fascinating look at israel in ferment feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful .",1,0
294,it 's good to see michael caine whipping out the dirty words and punching people in the stomach again .,1,0
295,"maybe there 's a metaphor here , but figuring it out would n't make trouble every day any better .",0,0
296,"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .",0,0
297,the film has a terrific look and salma hayek has a feel for the character at all stages of her life .,1,0
298,remarkable for its intelligence and intensity .,1,0
299,this stuck pig of a movie flails limply between bizarre comedy and pallid horror .,0,0
300,rubbo runs through a remarkable amount of material in the film 's short 90 minutes .,1,0
301,the movie eventually snaps under the strain of its plot contrivances and its need to reassure .,0,0
302,"has far more energy , wit and warmth than should be expected from any movie with a `` 2 '' at the end of its title .",1,0
303,baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .,1,0
304,"katz 's documentary does n't have much panache , but with material this rich it does n't need it .",1,0
305,"it 's a terrible movie in every regard , and utterly painful to watch .",0,0
306,"eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good .",0,0
307,the performances are an absolute joy .,1,0
308,"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .",0,0
309,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone .",0,0
310,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude .",0,0
311,"ignore the reputation , and ignore the film .",0,0
312,a very charming and funny movie .,1,0
313,"... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i ca n't believe any viewer , young or old , would have a good time here .",0,0
314,"daringly perceptive , taut , piercing and feisty , biggie and tupac is undeniably subversive and involving in its bold presentation .",1,0
315,a thoroughly entertaining comedy that uses grant 's own twist of acidity to prevent itself from succumbing to its own bathos .,1,0
316,without any redeeming value whatsoever .,0,0
317,"during the tuxedo 's 90 minutes of screen time , there is n't one true ` chan moment ' .",0,0
318,poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions .,0,0
319,"it 's a smartly directed , grown-up film of ideas .",1,0
320,the superior plotline is n't quite enough to drag along the dead (water) weight of the other .,0,0
321,"much of the lady and the duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .",1,0
322,banal and predictable .,0,0
323,just a collection of this and that -- whatever fills time -- with no unified whole .,0,0
324,a modestly made but profoundly moving documentary .,1,0
325,"it 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .",0,0
326,"the idea is more interesting than the screenplay , which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run .",0,0
327,this is a movie where the most notable observation is how long you 've been sitting still .,0,0
328,"barney 's ideas about creation and identity do n't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour 's worth of actual material .",0,0
329,even when crush departs from the 4w formula ... it feels like a glossy rehash .,0,0
330,"like a three-ring circus , there are side stories aplenty -- none of them memorable .",0,0
331,"you can fire a torpedo through some of clancy 's holes , and the scripters do n't deserve any oscars .",0,0
332,"its audacious ambitions sabotaged by pomposity , steven soderbergh 's space opera emerges as a numbingly dull experience .",0,0
333,"plodding , peevish and gimmicky .",0,0
